Real,Simple,Expansiva,Deslizante
53959.1,40855.35813934326,53783.4258694911,53783.4258694911
50405.63,34471.287772670985,50703.870229719876,50703.870229719876
38331.65,18189.829942769407,28619.12711043656,28619.12711043656
8315.2,3732.796300964281,5210.306453952342,5210.306453952342
3588.56,3162.6499484083056,5986.601223543286,5986.601223543286
31375.81,17070.840737011433,27243.019752289056,27243.019752289056
50916.68,32542.78585248351,47788.270635609624,47788.270635609624
58727.54,40344.2401022625,54351.988726731535,54351.988726731535
58624.0,44729.566481449605,55793.71285039902,55793.71285039902
57681.02,46478.98412654876,56944.70868134975,56944.70868134975
56591.43,45635.66252081871,55598.7593713808,55598.7593713808
53761.1,43329.28675977707,53888.70599673033,53888.70599673033
50537.11,40763.88638069868,52759.198426353934,52759.198426353934
47226.91,34355.09756772995,49304.06133559585,49304.06133559585
36081.96,18008.11945336342,27024.316496766805,27024.316496766805
6712.97,3711.665502698794,4228.495459439457,4228.495459439457
4173.42,3557.830078506917,6091.397980696857,6091.397980696857
36210.18,17682.99952377379,27882.260771195888,27882.260771195888
55000.33,33181.19327507496,48804.393670125006,48804.393670125006
56190.89,40877.178294746875,55413.967277077434,55413.967277077434
54893.16,45248.333536572456,57133.305988463166,57133.305988463166
54406.76,46913.31096231699,57975.188096852304,57975.188096852304
56028.09,46018.97789317608,56634.41017143249,56634.41017143249
53901.58,43699.61964137077,54757.267046453955,54757.267046453955
51693.72,40139.3915262413,50670.815820269585,50670.815820269585
50894.76,33587.59463427782,46969.39346997976,46969.39346997976
41436.2,17675.232798844576,26892.357428193092,26892.357428193092
9091.32,3797.03073416844,5584.37218756482,5584.37218756482
3739.39,3257.22067854017,5198.583040956706,5198.583040956706
33811.07,16693.80628133595,24378.32935167134,24378.32935167134
53613.81,31789.602637217642,44518.05685338974,44518.05685338974
58125.95,39578.76713020801,52092.143848905565,52092.143848905565
57946.1,44033.96508944154,54342.69567151189,54342.69567151189
56101.97,45778.77865859508,55426.51367347241,55426.51367347241
55544.49,44954.77641932249,54377.44042904615,54377.44042904615
53296.19,42657.21130822539,52544.55509362697,52544.55509362697
52728.92,38335.66662489176,50448.299633452894,50448.299633452894
51308.27,31412.633788659572,46484.76527136564,46484.76527136564
31406.17,16065.699176178574,26224.47504329264,26224.47504329264
7793.15,3331.182572914213,5019.209322703332,5019.209322703332
4328.96,3076.5623150391875,5113.583713888228,5113.583713888228
32937.66,15930.87654989183,24697.457807744144,24697.457807744144
53049.57,30375.632253837586,45103.4884582901,45103.4884582901
57285.58,38088.8333529675,52648.22591686845,52648.22591686845
56695.1,43008.83072438717,55197.21679810881,55197.21679810881
56020.22,44834.09019721746,56288.96940203428,56288.96940203428
57161.41,44053.01816818714,55234.19219763517,55234.19219763517
55802.73,41657.061677179336,53314.44303875923,53314.44303875923
53655.91,38246.34060491085,52598.90094229936,52598.90094229936
50315.08,31460.21052651167,48595.68199266076,48595.68199266076
39351.07,16089.950654168724,27271.805839865207,27271.805839865207
8485.13,3264.8904400090873,4945.061219893098,4945.061219893098
4269.74,3006.695559045523,5345.372212497741,5345.372212497741
36072.55,15933.437157092094,25641.600186350344,25641.600186350344
56082.76,30390.15458223939,46339.62689067602,46339.62689067602
59639.12,38094.34435083032,53762.1460079956,53762.1460079956
58803.97,42888.23326485276,56081.86316932559,56081.86316932559
57834.76,44673.715528318884,57244.355682792666,57244.355682792666
59564.11,43838.965299516916,56068.09725239515,56068.09725239515
58952.01,41465.1647179842,54305.96726348638,54305.96726348638
57290.59,37747.5219727242,54760.277255370616,54760.277255370616
52726.08,31032.353710293173,51387.4886746943,51387.4886746943
39895.73,16123.053304146528,28851.412968884706,28851.412968884706
7436.49,3560.322425360754,5176.695831219852,5176.695831219852
3775.74,2762.146476098895,6287.898051027059,6287.898051027059
32412.869999999995,14962.918787664175,27831.0987973392,27831.0987973392
50167.73,29103.35394786179,48762.89137949705,48762.89137949705
54156.27,36908.22555660963,55444.601941667795,55444.601941667795
54539.1,41586.50315202117,57031.42199436069,57031.42199436069
53836.78,43427.311511678694,58106.22480654001,58106.22480654001
56391.4,42666.94817629814,56809.15665828705,56809.15665828705
56712.65,40405.4438243258,55148.12723731399,55148.12723731399
54730.59,36980.33549713254,52482.853529319764,52482.853529319764
51928.59,30427.19944812536,48379.69950289011,48379.69950289011
40209.48,16146.13350212872,28079.819238699674,28079.819238699674
8175.189999999999,3976.2040130300074,6158.524674727917,6158.524674727917
4290.16,2470.083850391209,5030.793320574462,5030.793320574462
26321.84,13558.370744117497,23761.49316336155,23761.49316336155
52911.55,27132.43509664476,44011.48500362158,44011.48500362158
56200.01,35088.29955650091,52046.87879713178,52046.87879713178
55936.56,39766.85115810871,54603.95093154073,54603.95093154073
54948.45,41863.03715192318,56010.84153510332,56010.84153510332
55209.5,41172.973772473335,54995.06583238602,54995.06583238602
52410.33,39205.42018045545,53376.43790547371,53376.43790547371
50241.21,33919.51261900425,48734.996776869295,48734.996776869295
48044.16,27705.21803523183,44522.71109948397,44522.71109948397
29936.9,14182.221105127335,25852.44023588836,25852.44023588836
5117.41,3829.8960407508907,5919.591271588803,5919.591271588803
4036.8,2636.394998605251,4519.383910707534,4519.383910707534
33065.21,12232.945848983229,22039.42596773982,22039.42596773982
50926.07,24278.40392298579,41586.90837245226,41586.90837245226
52951.98,31631.530006291865,49777.424406225684,49777.424406225684
52706.02,36292.01649515748,52652.40933541417,52652.40933541417
27336.86,38397.92392007589,53930.50930824995,53930.50930824995
28424.29,37977.15074291706,53072.29874610901,53072.29874610901
51572.76,36128.62003961563,51192.84779429436,51192.84779429436
49479.62,30920.47427889049,43727.72264307737,43727.72264307737
44843.23,25482.16910216987,39035.91454450965,39035.91454450965
31910.53,12776.147696100772,22195.285323263408,22195.285323263408
6840.96,3613.9714396132526,5239.211695631444,5239.211695631444
4120.67,2620.979738039225,4890.2252474612,4890.2252474612
31394.03,11431.27704432696,20944.99119048476,20944.99119048476
49724.07,22589.618832104206,38499.26762027025,38499.26762027025
51739.87,29427.51292614341,46698.74095519185,46698.74095519185
50116.2,33695.10926275134,50269.080284887554,50269.080284887554
49090.35,35630.87813600302,51528.64817667484,51528.64817667484
49854.46,35364.7293568635,50720.908784036634,50720.908784036634
47716.1,33612.50990192652,48635.78337836981,48635.78337836981
41009.69,27334.115234819055,43340.20841520548,43340.20841520548
43403.59,22692.67024697244,38115.80559670925,38115.80559670925
27307.82,10919.471097323894,21232.826981171966,21232.826981171966
6721.4,3606.9599201422184,4960.6535231950875,4960.6535231950875
3350.68,2769.9532406659423,4410.343434348852,4410.343434348852
28042.34,9920.05568710655,19962.119386771916,19962.119386771916
45576.07,19491.01397282958,37261.85563795805,37261.85563795805
51283.61,25584.61461601257,45162.17981368065,45162.17981368065
51105.54,29609.29481153011,49006.12011920571,49006.12011920571
50118.9,31495.584340524674,50354.23446404934,50354.23446404934
50451.4,31608.144928175807,49617.296728827954,49617.296728827954
48931.02,30081.241540272236,47356.86910542965,47356.86910542965
41400.49,24049.63962304592,43799.12634227752,43799.12634227752
30699.16,20061.103160360457,38359.12309898853,38359.12309898853
14495.03,9568.030085703134,21281.89145689249,21281.89145689249
5274.61,3872.4359851256013,5261.295726720542,5261.295726720542
3698.22,3156.6280833591522,4983.7100833188,4983.7100833188
31420.29,9186.783267165421,20218.596904956103,20218.596904956103
50486.35,17621.878775417805,36818.725870729686,36818.725870729686
55220.8,22975.09923933625,44331.794387807844,44331.794387807844
56517.27,26704.520391793252,48104.184342929126,48104.184342929126
56917.38,28334.012085500955,49559.639650347235,49559.639650347235
56407.23,28779.10234776735,48846.11207831621,48846.11207831621
54688.5,27148.888975768088,46631.82941391349,46631.82941391349
54589.19,21527.24085019052,51222.401871068476,51222.401871068476
49864.32,18406.383600385783,45680.22904975414,45680.22904975414
36212.83,8713.52246645391,25062.66368607402,25062.66368607402
6624.05,3651.7572800017892,5099.308376987278,5099.308376987278
4222.9,3056.3384386909006,6072.432217306047,6072.432217306047
33133.28,8616.539709946514,24685.09858459592,24685.09858459592
51010.68,16438.550213308336,43672.63581990242,43672.63581990242
54921.36,21149.94782528758,50858.695308333634,50858.695308333634
52842.6,24071.154898315668,54310.50959155679,54310.50959155679
52299.66,25512.026129456757,55892.53260619402,55892.53260619402
52735.93,25924.577191106677,54875.96189958334,54875.96189958334
50946.76,24837.874405601026,52982.78748250246,52982.78748250246
47686.59,18152.07497631848,46274.783903217314,46274.783903217314
40863.64,16303.661979904175,41647.33638683319,41647.33638683319
30234.48,7825.419179035723,24130.560213513374,24130.560213513374
7416.77,3713.5584609983116,6463.365251362622,6463.365251362622
3880.32,3078.380500521064,5605.847423196733,5605.847423196733
30890.25,7513.35940745905,21682.98635806918,21682.98635806918
48102.65,14305.21515406847,39648.29137845636,39648.29137845636
51494.71,17888.05456925273,47409.81018994093,47409.81018994093
54009.83,19393.436893023252,50664.63331426382,50664.63331426382
54278.69,20402.05370145798,51888.90843612432,51888.90843612432
53068.55,20886.33070903182,51241.21181755543,51241.21181755543
51063.24,20754.915793608427,49181.81983888388,49181.81983888388
47852.51,14533.180590872764,46350.340147025585,46350.340147025585
47982.79,13632.557921755015,41015.60931249142,41015.60931249142
32441.42,8002.3142989856005,22877.67845883906,22877.67845883906
1093.94,5537.919936408996,5525.284295038134,5525.284295038134
5317.81,3962.9024111768604,5520.177070390582,5520.177070390582
19004.8,6101.458060303927,21828.79045803845,21828.79045803845
55324.65,11129.530615126789,39286.16324578166,39286.16324578166
54812.04,14273.405350227951,46714.10459839344,46714.10459839344
55068.85,15227.390726067424,50303.3079039669,50303.3079039669
55658.28,15472.054139064252,51747.08128524303,51747.08128524303
51481.59,15606.516891015768,50967.05897009134,50967.05897009134
51920.69,15851.15135969609,48855.94542744398,48855.94542744398
43477.44,10181.069744497836,45801.64852787733,45801.64852787733
23383.67,10342.514388296604,40138.73545506716,40138.73545506716
12196.82,6537.802797337919,22080.335864689947,22080.335864689947
1350.25,6082.570928972959,5193.388983359635,5193.388983359635
2636.76,4909.010108873844,5440.642912683785,5440.642912683785
22557.15,5908.689877181947,21528.078305748106,21528.078305748106
46829.89,8522.216936126053,38525.576074353456,38525.576074353456
54070.82,11361.934180462062,45834.699078085425,45834.699078085425
55297.92,11785.785103276074,49559.22285218954,49559.22285218954
52495.06,11376.027168169021,51068.98155661583,51068.98155661583
52439.07,10543.194982740879,50278.207392692566,50278.207392692566
52564.51,10607.461978301108,48151.996494555475,48151.996494555475
42512.8,6547.557514405847,46894.09193615675,46894.09193615675
44536.96,6284.714658616632,40666.31701937675,40666.31701937675
34176.13,3757.39293992877,21041.85238086283,21041.85238086283
3392.91,4496.809755858928,3716.7102558632196,3716.7102558632196
4693.74,4217.795228032321,5929.075359297394,5929.075359297394
33664.81,4770.822705793232,23778.439095865488,23778.439095865488
52652.88,6871.387974695116,41234.32028649807,41234.32028649807
57975.98,9600.570251130164,47991.50218914866,47991.50218914866
55814.04,9511.363867657483,51800.05710293412,51800.05710293412
54920.61,9072.215873569847,53140.599614579674,53140.599614579674
53132.74,8809.171854780912,52097.09139740706,52097.09139740706
49421.0,8940.860776400566,49860.61809034944,49860.61809034944
50965.7,5153.731892908961,45201.412869894506,45201.412869894506
47398.62,4599.8510402163865,39909.19158820272,39909.19158820272
30584.78,2716.9542675216494,21708.59821893513,21708.59821893513
7123.5,3660.628471808359,4576.327994191646,4576.327994191646
361.38,3922.5525867511333,5354.2344798067215,5354.2344798067215
4973.73,4476.095273345858,22458.51651529908,22458.51651529908
18334.17,6300.687579680681,40295.62136901617,40295.62136901617
21174.28,8453.951765645743,47585.94214474559,47585.94214474559
19559.23,8278.995914901792,51331.907868517636,51331.907868517636
24568.26,7914.581181223094,52582.08236478805,52582.08236478805
32488.76,7890.738300500959,51762.008834075925,51762.008834075925
43022.51,8029.344913765639,49470.16697916269,49470.16697916269
40535.73,7426.906110891402,36822.52336505532,36822.52336505532
48715.83,5354.63873542726,30623.82011977434,30623.82011977434
33334.92,1893.763433921784,17752.654986256955,17752.654986256955
7248.5,3575.622149863392,5629.080061245859,5629.080061245859
0.0,4366.335048316717,4257.153227212429,4257.153227212429
3076.75,6015.030813621133,15793.610058481396,15793.610058481396
12535.2,9211.448648881615,30651.59894513607,30651.59894513607
22423.72,12808.41289052099,39431.3981075263,39431.3981075263
25393.51,13342.025485579967,45180.68873927593,45180.68873927593
44625.67,13433.213589922785,47252.56150722504,47252.56150722504
43938.96,13410.900416328013,47060.39440107584,47060.39440107584
47062.13,13378.604347970188,45197.90095949173,45197.90095949173
37502.44,13743.911531407834,40705.98616995931,40705.98616995931
29149.17,10761.795968344808,32963.33133435249,32963.33133435249
4671.58,3805.05313389346,19963.416092151405,19963.416092151405
99.39,4013.185925027579,6464.567405308187,6464.567405308187
5253.5,6052.79205134064,2455.752554478347,2455.752554478347
34489.01,10802.575615870654,12723.167054356933,12723.167054356933
52429.15,17537.91324285388,28843.464859572054,28843.464859572054
54884.04,22389.131199769974,39233.24145748138,39233.24145748138
51939.24,25498.144435260296,46342.89566882014,46342.89566882014
41129.86,26109.226493448616,49335.703262400624,49335.703262400624
56486.7,26326.76618744731,49369.61828286171,49369.61828286171
54646.76,23542.971292222737,47805.614070060255,47805.614070060255
53080.48,22073.348706685305,47679.27791737318,47679.27791737318
